beataml_drug_id,chembl_id,target_chembl_id,target_uniprot,target_name,standard_type,standard_value_nM,pIC50,assay_chembl_id
AT7519,CHEMBL445813,CHEMBL1907600,,Cyclin-dependent kinase 5/CDK5 activator 1,IC50,10000.0,5.0,CHEMBL975445
AT7519,CHEMBL445813,CHEMBL1907602,,Cyclin-dependent kinase 1/cyclin B1,IC50,190.0,6.72,CHEMBL971700
AT7519,CHEMBL445813,CHEMBL4224,P49759,Dual specificity protein kinase CLK1,Kd,990.0,6.0,CHEMBL1908461
AT7519,CHEMBL445813,CHEMBL5608,Q16288,NT-3 growth factor receptor,Kd,10000.0,5.0,CHEMBL1908462
AT7519,CHEMBL445813,CHEMBL4674,P53778,Mitogen-activated protein kinase 12,Kd,10000.0,5.0,CHEMBL1908463
AT7519,CHEMBL445813,CHEMBL5331,Q12866,Tyrosine-protein kinase Mer,Kd,10000.0,5.0,CHEMBL1908464
AT7519,CHEMBL445813,CHEMBL5668,P78362,SRSF protein kinase 2,Kd,10000.0,5.0,CHEMBL1908465
AT7519,CHEMBL445813,CHEMBL3935,Q9UQB9,Aurora kinase C,Kd,10000.0,5.0,CHEMBL1908466
AT7519,CHEMBL445813,CHEMBL2801,Q13557,Calcium/calmodulin-dependent protein kinase type II subunit delta,Kd,10000.0,5.0,CHEMBL1908467
AT7519,CHEMBL445813,CHEMBL5404,Q86UE8,Serine/threonine-protein kinase tousled-like 2,Kd,10000.0,5.0,CHEMBL1908468
AT7519,CHEMBL445813,CHEMBL2185,Q96GD4,Aurora kinase B,Kd,10000.0,5.0,CHEMBL1908469
AT7519,CHEMBL445813,CHEMBL4045,Q13131,5'-AMP-activated protein kinase catalytic subunit alpha-1,Kd,10000.0,5.0,CHEMBL1908470
AT7519,CHEMBL445813,CHEMBL6149,Q9Y2K2,Serine/threonine-protein kinase SIK3,Kd,10000.0,5.0,CHEMBL1908471
AT7519,CHEMBL445813,CHEMBL3938,O75716,Serine/threonine-protein kinase 16,Kd,10000.0,5.0,CHEMBL1908472
AT7519,CHEMBL445813,CHEMBL5790,Q00537,Cyclin-dependent kinase 17,Kd,0.95,9.02,CHEMBL1908473
AT7519,CHEMBL445813,CHEMBL5122,Q16832,Discoidin domain-containing receptor 2,Kd,10000.0,5.0,CHEMBL1908474
AT7519,CHEMBL445813,CHEMBL5311,P37023,Activin receptor type-1-like,Kd,10000.0,5.0,CHEMBL1908475
AT7519,CHEMBL445813,CHEMBL5251,Q06187,Tyrosine-protein kinase BTK,Kd,10000.0,5.0,CHEMBL1908476
AT7519,CHEMBL445813,CHEMBL331,P11802,Cyclin-dependent kinase 4,Kd,20.0,7.7,CHEMBL1908477
AT7519,CHEMBL445813,CHEMBL331,P11802,Cyclin-dependent kinase 4,Kd,12.0,7.92,CHEMBL1908478
AT7519,CHEMBL445813,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908479
AT7519,CHEMBL445813,CHEMBL2742,P22607,Fibroblast growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1908480
AT7519,CHEMBL445813,CHEMBL1981,P06213,Insulin receptor,Kd,10000.0,5.0,CHEMBL1908481
AT7519,CHEMBL445813,CHEMBL2148,P52333,Tyrosine-protein kinase JAK3,Kd,10000.0,5.0,CHEMBL1908482
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908483
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908484
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908485
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908486
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908487
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908488
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908489
AT7519,CHEMBL445813,CHEMBL1936,P10721,Mast/stem cell growth factor receptor Kit,Kd,10000.0,5.0,CHEMBL1908490
AT7519,CHEMBL445813,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,10000.0,5.0,CHEMBL1908491
AT7519,CHEMBL445813,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,10000.0,5.0,CHEMBL1908492
AT7519,CHEMBL445813,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Kd,10000.0,5.0,CHEMBL1908493
AT7519,CHEMBL445813,CHEMBL2349,P15735,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",Kd,10000.0,5.0,CHEMBL1908494
AT7519,CHEMBL445813,CHEMBL5606,Q15831,Serine/threonine-protein kinase STK11,Kd,10000.0,5.0,CHEMBL1908495
AT7519,CHEMBL445813,CHEMBL4128,Q02763,Angiopoietin-1 receptor,Kd,10000.0,5.0,CHEMBL1908496
AT7519,CHEMBL445813,CHEMBL1957,P08069,Insulin-like growth factor 1 receptor,Kd,10000.0,5.0,CHEMBL1908497
AT7519,CHEMBL445813,CHEMBL1163127,Q6ZN16,Mitogen-activated protein kinase kinase kinase 15,Kd,10000.0,5.0,CHEMBL1908498
AT7519,CHEMBL445813,CHEMBL5407,Q86V86,Serine/threonine-protein kinase pim-3,Kd,10000.0,5.0,CHEMBL1908499
AT7519,CHEMBL445813,CHEMBL2527,O96017,Serine/threonine-protein kinase Chk2,Kd,10000.0,5.0,CHEMBL1908500
AT7519,CHEMBL445813,CHEMBL1824,P04626,Receptor tyrosine-protein kinase erbB-2,Kd,10000.0,5.0,CHEMBL1908501
AT7519,CHEMBL445813,CHEMBL3906,Q15349,Ribosomal protein S6 kinase alpha-2,Kd,10000.0,5.0,CHEMBL1908502
AT7519,CHEMBL445813,CHEMBL3125,O75676,Ribosomal protein S6 kinase alpha-4,Kd,10000.0,5.0,CHEMBL1908503
AT7519,CHEMBL445813,CHEMBL4599,Q07912,Activated CDC42 kinase 1,Kd,10000.0,5.0,CHEMBL1908504
AT7519,CHEMBL445813,CHEMBL2815,P04629,High affinity nerve growth factor receptor,Kd,10000.0,5.0,CHEMBL1908505
AT7519,CHEMBL445813,CHEMBL5426,Q86YV6,Myosin light chain kinase family member 4,Kd,10000.0,5.0,CHEMBL1908506
AT7519,CHEMBL445813,CHEMBL5358,Q9P2K8,eIF-2-alpha kinase GCN2,Kd,10000.0,5.0,CHEMBL1908507
AT7519,CHEMBL445813,CHEMBL4482,O96013,Serine/threonine-protein kinase PAK 4,Kd,10000.0,5.0,CHEMBL1908508
AT7519,CHEMBL445813,CHEMBL1163129,Q52WX2,Serine/threonine-protein kinase SBK1,Kd,10000.0,5.0,CHEMBL1908509
AT7519,CHEMBL445813,CHEMBL5518,Q8N4C8,Misshapen-like kinase 1,Kd,10000.0,5.0,CHEMBL1908510
AT7519,CHEMBL445813,CHEMBL5519,Q8N568,Serine/threonine-protein kinase DCLK2,Kd,2600.0,5.59,CHEMBL1908511
AT7519,CHEMBL445813,CHEMBL3009,Q15303,Receptor tyrosine-protein kinase erbB-4,Kd,10000.0,5.0,CHEMBL1908512
AT7519,CHEMBL445813,CHEMBL5749,Q92918,Mitogen-activated protein kinase kinase kinase kinase 1,Kd,10000.0,5.0,CHEMBL1908513
AT7519,CHEMBL445813,CHEMBL4526,Q9UF33,Ephrin type-A receptor 6,Kd,10000.0,5.0,CHEMBL1908445
AT7519,CHEMBL445813,CHEMBL5654,Q8WXR4,Myosin-IIIb,Kd,10000.0,5.0,CHEMBL1908514
AT7519,CHEMBL445813,CHEMBL5047,Q6PHR2,Serine/threonine-protein kinase ULK3,Kd,10000.0,5.0,CHEMBL1908515
AT7519,CHEMBL445813,CHEMBL5903,Q04771,Activin receptor type-1,Kd,10000.0,5.0,CHEMBL1908516
AT7519,CHEMBL445813,CHEMBL5466,Q13705,Activin receptor type-2B,Kd,10000.0,5.0,CHEMBL1908517
AT7519,CHEMBL445813,CHEMBL6150,Q8WU08,Serine/threonine-protein kinase 32A,Kd,10000.0,5.0,CHEMBL1908518
AT7519,CHEMBL445813,CHEMBL1163117,Q8IVW4,Cyclin-dependent kinase-like 3,Kd,10000.0,5.0,CHEMBL1908519
AT7519,CHEMBL445813,CHEMBL4718,Q9BUB5,MAP kinase-interacting serine/threonine-protein kinase 1,Kd,10000.0,5.0,CHEMBL1908520
AT7519,CHEMBL445813,CHEMBL5969,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Kd,10000.0,5.0,CHEMBL1908521
AT7519,CHEMBL445813,CHEMBL5476,O00238,Bone morphogenetic protein receptor type-1B,Kd,10000.0,5.0,CHEMBL1908522
AT7519,CHEMBL445813,CHEMBL5467,Q13873,Bone morphogenetic protein receptor type-2,Kd,10000.0,5.0,CHEMBL1908523
AT7519,CHEMBL445813,CHEMBL4121,Q13554,Calcium/calmodulin-dependent protein kinase type II subunit beta,Kd,10000.0,5.0,CHEMBL1908524
AT7519,CHEMBL445813,CHEMBL4442,Q00526,Cyclin-dependent kinase 3,Kd,60.0,7.22,CHEMBL1908525
AT7519,CHEMBL445813,CHEMBL5719,P49336,Cyclin-dependent kinase 8,Kd,10000.0,5.0,CHEMBL1908526
AT7519,CHEMBL445813,CHEMBL3116,P50750,Cyclin-dependent kinase 9,Kd,5.8,8.24,CHEMBL1908527
AT7519,CHEMBL445813,CHEMBL4630,O14757,Serine/threonine-protein kinase Chk1,Kd,10000.0,5.0,CHEMBL1908528
AT7519,CHEMBL445813,CHEMBL3476,O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,Kd,10000.0,5.0,CHEMBL1908529
AT7519,CHEMBL445813,CHEMBL2543,P78368,Casein kinase I isoform gamma-2,Kd,10000.0,5.0,CHEMBL1908530
AT7519,CHEMBL445813,CHEMBL2468,O43293,Death-associated protein kinase 3,Kd,10000.0,5.0,CHEMBL1908531
AT7519,CHEMBL445813,CHEMBL1163101,O75460,Serine/threonine-protein kinase/endoribonuclease IRE1,Kd,10000.0,5.0,CHEMBL1908532
AT7519,CHEMBL445813,CHEMBL1991,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,Kd,10000.0,5.0,CHEMBL1908533
AT7519,CHEMBL445813,CHEMBL3357,P51617,Interleukin-1 receptor-associated kinase 1,Kd,10000.0,5.0,CHEMBL1908534
AT7519,CHEMBL445813,CHEMBL5616,P27037,Activin receptor type-2A,Kd,10000.0,5.0,CHEMBL1908535
AT7519,CHEMBL445813,CHEMBL2431,P31751,RAC-beta serine/threonine-protein kinase,Kd,10000.0,5.0,CHEMBL1908536
AT7519,CHEMBL445813,CHEMBL4895,P30530,Tyrosine-protein kinase receptor UFO,Kd,10000.0,5.0,CHEMBL1908537
AT7519,CHEMBL445813,CHEMBL2250,P51451,Tyrosine-protein kinase Blk,Kd,10000.0,5.0,CHEMBL1908538
AT7519,CHEMBL445813,CHEMBL3834,P51813,Cytoplasmic tyrosine-protein kinase BMX,Kd,10000.0,5.0,CHEMBL1908539
AT7519,CHEMBL445813,CHEMBL2494,Q16566,Calcium/calmodulin-dependent protein kinase type IV,Kd,10000.0,5.0,CHEMBL1908540
AT7519,CHEMBL445813,CHEMBL301,P24941,Cyclin-dependent kinase 2,Kd,30.0,7.52,CHEMBL1908541
AT7519,CHEMBL445813,CHEMBL3055,P50613,Cyclin-dependent kinase 7,Kd,2.8,8.55,CHEMBL1908542
AT7519,CHEMBL445813,CHEMBL2793,P48729,Casein kinase I isoform alpha,Kd,10000.0,5.0,CHEMBL1908543
AT7519,CHEMBL445813,CHEMBL4937,P49674,Casein kinase I isoform epsilon,Kd,10000.0,5.0,CHEMBL1908544
AT7519,CHEMBL445813,CHEMBL3629,P68400,Casein kinase II subunit alpha,Kd,10000.0,5.0,CHEMBL1908545
AT7519,CHEMBL445813,CHEMBL4070,P19784,Casein kinase II subunit alpha',Kd,10000.0,5.0,CHEMBL1908546
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL203,P00533,Epidermal growth factor receptor,Ki,10000.0,5.0,CHEMBL856412
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL240,Q12809,Voltage-gated inwardly rectifying potassium channel KCNH2,IC50,30000.0,4.52,CHEMBL856405
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL1957,P08069,Insulin-like growth factor 1 receptor,Ki,10000.0,5.0,CHEMBL856413
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL258,P06239,Tyrosine-protein kinase Lck,Ki,170.0,6.77,CHEMBL856414
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Ki,10000.0,5.0,CHEMBL856415
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL267,P12931,Proto-oncogene tyrosine-protein kinase Src,Ki,10000.0,5.0,CHEMBL856416
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2185,Q96GD4,Aurora kinase B,Ki,1.0,9.0,CHEMBL856404
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2634,P41240,Tyrosine-protein kinase CSK,Ki,10000.0,5.0,CHEMBL856417
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2148,P52333,Tyrosine-protein kinase JAK3,Ki,10000.0,5.0,CHEMBL856418
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3024,P53350,Serine/threonine-protein kinase PLK1,Ki,10000.0,5.0,CHEMBL856419
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,Ki,1800.0,5.74,CHEMBL856420
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2111289,,Dual specificity mitogen-activated protein kinase kinase; MEK1/2,Ki,10000.0,5.0,CHEMBL856421
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL301,P24941,Cyclin-dependent kinase 2,Ki,10000.0,5.0,CHEMBL856422
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2095217,,Fibroblast growth factor receptor,Ki,10000.0,5.0,CHEMBL856423
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2803,P43403,Tyrosine-protein kinase ZAP-70,Ki,8200.0,5.09,CHEMBL856424
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2276,P45983,Mitogen-activated protein kinase 8,Ki,10000.0,5.0,CHEMBL856425
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4630,O14757,Serine/threonine-protein kinase Chk1,Ki,10000.0,5.0,CHEMBL856427
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2695,Q05397,Focal adhesion kinase 1,Ki,10000.0,5.0,CHEMBL856428
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4722,O14965,Aurora kinase A,Ki,1400.0,5.85,CHEMBL856402
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3935,Q9UQB9,Aurora kinase C,Ki,17.0,7.77,CHEMBL856429
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4600,Q13153,Serine/threonine-protein kinase PAK 1,Ki,10000.0,5.0,CHEMBL856431
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL612262,,SW-620,Ki,17.0,7.77,CHEMBL856403
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2094138,,cAMP-dependent protein kinase (PKA),Ki,10000.0,5.0,CHEMBL856432
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4722,O14965,Aurora kinase A,IC50,1400.0,5.85,CHEMBL993738
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2185,Q96GD4,Aurora kinase B,IC50,1.0,9.0,CHEMBL993739
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2185,Q96GD4,Aurora kinase B,IC50,17.0,7.77,CHEMBL981431
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,Kd,43.0,7.37,CHEMBL1061073
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL1955,P35916,Vascular endothelial growth factor receptor 3,Kd,10000.0,5.0,CHEMBL1060246
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4223,P42685,Tyrosine-protein kinase FRK,Kd,10000.0,5.0,CHEMBL1060247
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2999,O75914,Serine/threonine-protein kinase PAK 3,Kd,10000.0,5.0,CHEMBL1062779
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5790,Q00537,Cyclin-dependent kinase 17,Kd,10000.0,5.0,CHEMBL1051349
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5316,Q07002,Cyclin-dependent kinase 18,Kd,10000.0,5.0,CHEMBL1062782
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2534,O15530,3-phosphoinositide-dependent protein kinase 1,Kd,10000.0,5.0,CHEMBL1061922
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL6162,O94921,Cyclin-dependent kinase 14,Kd,10000.0,5.0,CHEMBL1051350
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4004,Q16816,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",Kd,10000.0,5.0,CHEMBL1061153
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5969,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,Kd,10000.0,5.0,CHEMBL1061923
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5667,P78356,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Kd,10000.0,5.0,CHEMBL1062784
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,10000.0,5.0,CHEMBL1039275
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4924,Q9UK32,Ribosomal protein S6 kinase alpha-6,Kd,10000.0,5.0,CHEMBL1061926
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5426,Q86YV6,Myosin light chain kinase family member 4,Kd,10000.0,5.0,CHEMBL1051352
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4202,Q9H2G2,STE20-like serine/threonine-protein kinase,Kd,10000.0,5.0,CHEMBL1062787
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL279,P35968,Vascular endothelial growth factor receptor 2,Kd,500.0,6.3,CHEMBL1051261
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5491,P30291,Wee1-like protein kinase,Kd,10000.0,5.0,CHEMBL1061935
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5405,Q86UX6,Serine/threonine-protein kinase 32C,Kd,10000.0,5.0,CHEMBL1062789
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2073,P07947,Tyrosine-protein kinase Yes,Kd,3800.0,5.42,CHEMBL1051262
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5552,O00506,Serine/threonine-protein kinase 25,Kd,10000.0,5.0,CHEMBL1051263
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3886,Q9NYL2,Mitogen-activated protein kinase kinase kinase 20,Kd,1700.0,5.77,CHEMBL1051317
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2803,P43403,Tyrosine-protein kinase ZAP-70,Kd,10000.0,5.0,CHEMBL1061189
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2918,P22694,cAMP-dependent protein kinase catalytic subunit beta,Kd,10000.0,5.0,CHEMBL1039274
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5818,P51817,cAMP-dependent protein kinase catalytic subunit PRKX,Kd,10000.0,5.0,CHEMBL1061157
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5469,Q14289,Protein-tyrosine kinase 2-beta,Kd,10000.0,5.0,CHEMBL1061158
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5975,Q9BRS2,Serine/threonine-protein kinase RIO1,Kd,10000.0,5.0,CHEMBL1051258
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4226,P49761,Dual specificity protein kinase CLK3,Kd,10000.0,5.0,CHEMBL1060240
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2634,P41240,Tyrosine-protein kinase CSK,Kd,10000.0,5.0,CHEMBL1037547
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5520,Q8N752,Casein kinase I isoform alpha-like,Kd,10000.0,5.0,CHEMBL1063703
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2828,P48730,Casein kinase I isoform delta,Kd,10000.0,5.0,CHEMBL1050829
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4937,P49674,Casein kinase I isoform epsilon,Kd,10000.0,5.0,CHEMBL1050834
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2543,P78368,Casein kinase I isoform gamma-2,Kd,10000.0,5.0,CHEMBL1063704
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5084,Q9Y6M4,Casein kinase I isoform gamma-3,Kd,10000.0,5.0,CHEMBL1051284
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4128,Q02763,Angiopoietin-1 receptor,Kd,1900.0,5.72,CHEMBL1051315
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5388,Q9UKI8,Serine/threonine-protein kinase tousled-like 1,Kd,10000.0,5.0,CHEMBL1061931
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5404,Q86UE8,Serine/threonine-protein kinase tousled-like 2,Kd,10000.0,5.0,CHEMBL1061984
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4527,Q9UKE5,TRAF2 and NCK-interacting protein kinase,Kd,10000.0,5.0,CHEMBL1062874
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4599,Q07912,Activated CDC42 kinase 1,Kd,10000.0,5.0,CHEMBL1051355
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2815,P04629,High affinity nerve growth factor receptor,Kd,10000.0,5.0,CHEMBL1061933
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4898,Q16620,BDNF/NT-3 growth factors receptor,Kd,10000.0,5.0,CHEMBL1062875
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5608,Q16288,NT-3 growth factor receptor,Kd,10000.0,5.0,CHEMBL1041998
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3983,P33981,Dual specificity protein kinase TTK,Kd,8500.0,5.07,CHEMBL1061934
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4367,P42681,Tyrosine-protein kinase TXK,Kd,10000.0,5.0,CHEMBL1061187
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3629,P68400,Casein kinase II subunit alpha,Kd,10000.0,5.0,CHEMBL1060241
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4070,P19784,Casein kinase II subunit alpha',Kd,10000.0,5.0,CHEMBL1061141
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3123,Q9UIK4,Death-associated protein kinase 2,Kd,10000.0,5.0,CHEMBL1053760
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2468,O43293,Death-associated protein kinase 3,Kd,10000.0,5.0,CHEMBL1060181
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3980,O94768,Serine/threonine-protein kinase 17B,Kd,10000.0,5.0,CHEMBL1060189
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5543,Q9Y463,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Kd,10000.0,5.0,CHEMBL1060243
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3385,P27361,Mitogen-activated protein kinase 3,Kd,10000.0,5.0,CHEMBL1037552
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4040,P28482,Mitogen-activated protein kinase 1,Kd,10000.0,5.0,CHEMBL1063798
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2850,P49840,Glycogen synthase kinase-3 alpha,Kd,10000.0,5.0,CHEMBL1061900
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL262,P49841,Glycogen synthase kinase-3 beta,Kd,10000.0,5.0,CHEMBL1061074
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3529,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Kd,10000.0,5.0,CHEMBL1050835
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3553,P29597,Non-receptor tyrosine-protein kinase TYK2,Kd,10000.0,5.0,CHEMBL1061188
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5314,Q06418,Tyrosine-protein kinase receptor TYRO3,Kd,10000.0,5.0,CHEMBL1051260
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2276,P45983,Mitogen-activated protein kinase 8,Kd,10000.0,5.0,CHEMBL1061076
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4179,P45984,Mitogen-activated protein kinase 9,Kd,10000.0,5.0,CHEMBL1060196
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3836,P53667,LIM domain kinase 1,Kd,10000.0,5.0,CHEMBL1061902
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5932,P53671,LIM domain kinase 2,Kd,10000.0,5.0,CHEMBL1063714
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5606,Q15831,Serine/threonine-protein kinase STK11,Kd,10000.0,5.0,CHEMBL1051288
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5600,P27448,MAP/microtubule affinity-regulating kinase 3,Kd,10000.0,5.0,CHEMBL1063802
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3587,Q02750,Dual specificity mitogen-activated protein kinase kinase 1,Kd,10000.0,5.0,CHEMBL1061906
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2964,P36507,Dual specificity mitogen-activated protein kinase kinase 2,Kd,5700.0,5.24,CHEMBL1061079
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL2109,P46734,Dual specificity mitogen-activated protein kinase kinase 3,Kd,10000.0,5.0,CHEMBL1060250
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4578,Q14680,Maternal embryonic leucine zipper kinase,Kd,10000.0,5.0,CHEMBL1063803
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4718,Q9BUB5,MAP kinase-interacting serine/threonine-protein kinase 1,Kd,10000.0,5.0,CHEMBL1063804
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL3830,Q2M2I8,AP2-associated protein kinase 1,Kd,10000.0,5.0,CHEMBL1037546
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,10000.0,5.0,CHEMBL1061129
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,10000.0,5.0,CHEMBL1063789
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL4598,Q13043,Serine/threonine-protein kinase 4,Kd,10000.0,5.0,CHEMBL1061178
AZD1152-HQPA (AZD2811),CHEMBL215152,CHEMBL5941,Q9P289,Serine/threonine-protein kinase 26,Kd,10000.0,5.0,CHEMBL1063806
